Original Gene ID	Gene Name	Chr	Start	End	Strand	Length	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000024414	Mrpl27	11	94544593	94550915	+	6323	0.0259	5.4226	0.474485478	0.642424166	0.958149676	-5.186217787
ENSMUSG00000061360	Phf5a	15	81748721	81756112	-	7392	-0.0274	4.8303	-0.473705138	0.642966998	0.958149676	-5.131505901
ENSMUSG00000022721	Trmt2a	16	18066543	18072636	+	6094	0.0226	5.3095	0.47367542	0.642987675	0.958149676	-5.177394379
ENSMUSG00000095762	Gm16378	8	123568470	123568811	+	342	-0.1288	-0.9311	-0.47365628	0.643000992	0.958149676	-4.658261687
ENSMUSG00000115987	Vps28	15	76506287	76510286	-	4000	-0.0291	6.1399	-0.473641527	0.643011257	0.958149676	-5.225861789
ENSMUSG00000027239	Mdk	2	91760150	91762642	-	2493	-0.0704	3.2234	-0.473632242	0.643017717	0.958149676	-4.922311923
ENSMUSG00000035545	Leng8	7	4140038	4151176	+	11139	0.0600	7.7030	0.473620786	0.643025688	0.958149676	-5.209046971
ENSMUSG00000022300	Dcaf13	15	38976260	39010251	+	33992	0.0588	5.5104	0.473616251	0.643028844	0.958149676	-5.193087369
ENSMUSG00000044835	Ankrd45	1	160970261	160998068	+	27808	-0.0310	6.1688	-0.473450177	0.643144403	0.958149676	-5.226759734
ENSMUSG00000039231	Suv39h1	X	7927410	7940999	-	13590	0.0332	5.0230	0.473440417	0.643151195	0.958149676	-5.151361597
ENSMUSG00000022841	Ap2m1	16	20354228	20363659	+	9432	-0.0256	8.7509	-0.473410739	0.643171847	0.958149676	-5.17887147
ENSMUSG00000031482	Slc25a15	8	22865567	22888613	-	23047	0.0333	3.9459	0.473398675	0.643180242	0.958149676	-5.017835994
ENSMUSG00000022400	Rbx1	15	81350497	81360570	+	10074	-0.0181	6.5621	-0.473290388	0.643255598	0.958149676	-5.232256121
ENSMUSG00000032854	Ugt8a	3	125658920	125732268	-	73349	-0.0487	5.5755	-0.47325356	0.643281227	0.958149676	-5.198124621
ENSMUSG00000063145	Bbs5	2	69477515	69497915	+	20401	0.0543	4.7096	0.473014214	0.643447805	0.958149676	-5.117912657
ENSMUSG00000058076	Sdhc	1	170954734	170978172	-	23439	0.0211	6.6869	0.472940391	0.643499187	0.958149676	-5.231937407
ENSMUSG00000038323	1700066M21Rik	1	57416779	57424582	+	7804	-0.0422	4.1754	-0.472749533	0.643632037	0.958149676	-5.049926444
ENSMUSG00000103183	Gm37090	4	156103013	156107117	-	4105	0.0885	2.5045	0.472703831	0.643663851	0.958149676	-4.843992357
ENSMUSG00000040767	Snrnp25	11	32155415	32158984	+	3570	0.0511	3.4237	0.472227396	0.643995546	0.958149676	-4.947563719
ENSMUSG00000028093	Acp6	3	97066093	97084615	+	18523	-0.0460	4.6679	-0.472183086	0.644026398	0.958149676	-5.113770186
ENSMUSG00000053604	Rpia	6	70742704	70769216	-	26513	-0.0335	3.8423	-0.47213834	0.644057555	0.958149676	-5.004090047
ENSMUSG00000011257	Pabpc4	4	123156144	123192718	+	36575	-0.0289	5.2346	-0.472042938	0.644123986	0.958149676	-5.171747638
ENSMUSG00000033799	Tasor2	13	3616035	3661108	-	45074	-0.0436	5.3750	-0.471957166	0.644183714	0.958149676	-5.183612625
ENSMUSG00000071646	Mta2	19	8919239	8929667	+	10429	0.0248	5.8911	0.471953422	0.644186321	0.958149676	-5.216826164
ENSMUSG00000063146	Clip2	5	134518237	134581288	-	63052	-0.0397	7.0410	-0.471698732	0.644363693	0.958149676	-5.227632768
ENSMUSG00000049881	2810025M15Rik	1	157239922	157247806	+	7885	0.0541	3.1588	0.471629216	0.64441211	0.958149676	-4.914744076
ENSMUSG00000028773	Fabp3	4	130202388	130209256	+	6869	-0.0438	5.2571	-0.471403702	0.644569187	0.958149676	-5.173935118
ENSMUSG00000035992	Fnip1	11	54329025	54409061	+	80037	0.0478	6.1592	0.471400156	0.644571657	0.958149676	-5.226980613
ENSMUSG00000101939	Gm28438	1	24651856	24652200	-	345	0.0640	5.2219	0.471005531	0.644846568	0.958149676	-5.170606706
ENSMUSG00000069520	Tmem19	10	115175579	115198406	-	22828	0.0219	5.4257	0.470921708	0.644904969	0.958149676	-5.187798222
ENSMUSG00000002319	Ipo4	14	55862857	55873414	-	10558	-0.0254	5.3431	-0.470355605	0.645299448	0.958149676	-5.181517897
ENSMUSG00000022978	Mis18a	16	90516200	90524292	-	8093	0.0435	2.9664	0.470272402	0.645357436	0.958149676	-4.892876094
ENSMUSG00000023391	Dlx2	2	71373752	71377098	-	3347	-0.1070	3.0192	-0.470268993	0.645359812	0.958149676	-4.899025852
ENSMUSG00000031605	Klhl2	8	65192709	65302669	-	109961	0.0415	8.2856	0.47026526	0.645362414	0.958149676	-5.193714639
ENSMUSG00000004113	Cacna1b	2	24493899	24653164	-	159266	0.0349	7.4603	0.47024641	0.645375552	0.958149676	-5.217285662
ENSMUSG00000031176	Dynlt3	X	9520506	9529242	-	8737	-0.0286	6.7761	-0.470160603	0.645435357	0.958149676	-5.232495555
ENSMUSG00000022893	Adamts1	16	85590715	85600001	-	9287	-0.0575	3.1505	-0.470146052	0.6454455	0.958149676	-4.914389885
ENSMUSG00000020372	Rack1	11	48691159	48697261	+	6103	-0.0263	7.8039	-0.469758212	0.645715851	0.958149676	-5.207573165
ENSMUSG00000034891	Sncb	13	54906673	54914408	-	7736	0.0777	7.3515	0.46973079	0.645734968	0.958149676	-5.220467843
ENSMUSG00000034135	Sik3	9	45924118	46135492	+	211375	-0.0246	8.1375	-0.469722486	0.645740757	0.958149676	-5.198096143
ENSMUSG00000002233	Rhoc	3	104695691	104701775	+	6085	0.0485	3.3648	0.469586049	0.645835878	0.958149676	-4.940820222
ENSMUSG00000042548	Asxl1	2	153187749	153245927	+	58179	-0.0260	6.1794	-0.469582472	0.645838371	0.958149676	-5.228487753
ENSMUSG00000038644	Pold1	7	44182170	44198273	-	16104	0.0375	3.2677	0.469289658	0.646042536	0.958310765	-4.928765632
ENSMUSG00000061689	Dlgap4	2	156455625	156606283	+	150659	0.0212	8.0724	0.468945712	0.646282389	0.958411962	-5.200231844
ENSMUSG00000059552	Trp53	11	69471185	69482699	+	11515	0.0235	4.8343	0.46891306	0.646305162	0.958411962	-5.133427536
ENSMUSG00000086006	Gm13293	2	11344299	11348922	+	4624	0.0487	1.7002	0.468620872	0.646508956	0.958411962	-4.776158522
ENSMUSG00000028405	Aco1	4	40143081	40198338	+	55258	-0.0230	5.1713	-0.468400284	0.646662831	0.958411962	-5.167379463
ENSMUSG00000044933	Sstr3	15	78421208	78428885	-	7678	0.2315	2.5226	0.468306291	0.646728403	0.958411962	-4.845867848
ENSMUSG00000002324	Rec8	14	55855494	55862852	+	7359	-0.0635	3.4791	-0.468230338	0.646781392	0.958411962	-4.956272807
ENSMUSG00000040007	Bahd1	2	118730858	118755009	+	24152	-0.0241	6.0626	-0.468170555	0.6468231	0.958411962	-5.225507417
ENSMUSG00000059326	Csf2ra	19	61212395	61216867	-	4473	0.0431	4.7410	0.468095455	0.646875498	0.958411962	-5.123270157
ENSMUSG00000040848	Sft2d2	1	165001906	165022007	-	20102	0.0219	5.9995	0.467943428	0.646981573	0.95842749	-5.222992337
ENSMUSG00000040651	Tasor	14	27150791	27205512	+	54722	-0.0374	5.6164	-0.467799086	0.647082293	0.958435081	-5.202854768
ENSMUSG00000001576	Ergic1	17	26780463	26875908	+	95446	-0.0223	7.1331	-0.467619614	0.647207537	0.95847899	-5.22707592
ENSMUSG00000017264	Exosc10	4	148642886	148666858	+	23973	-0.0254	6.1143	-0.467429097	0.6473405	0.958529507	-5.227449253
ENSMUSG00000029712	Actl6b	5	137551779	137567844	+	16066	0.0269	6.7946	0.467296773	0.647432857	0.958529507	-5.23319527
ENSMUSG00000019303	Psmc3ip	11	100982649	100986262	-	3614	-0.0548	2.1613	-0.467012832	0.647631057	0.958571576	-4.814056713
ENSMUSG00000022551	Cyc1	15	76227723	76230460	+	2738	-0.0340	7.2478	-0.466766118	0.647803295	0.958571576	-5.224526592
ENSMUSG00000024483	Ankhd1	18	36693040	36791966	+	98927	-0.0520	5.8413	-0.466663727	0.647874782	0.958571576	-5.216558806
ENSMUSG00000046722	Cdc42se1	3	95136043	95143720	+	7678	0.0334	5.9033	0.466630591	0.647897918	0.958571576	-5.219331411
ENSMUSG00000002015	Bcap31	X	72729784	72759781	-	29998	-0.0267	5.6181	-0.466424772	0.648041631	0.958571576	-5.203421119
ENSMUSG00000074923	Pak6	2	118493784	118528501	+	34718	0.0213	6.9664	0.466423393	0.648042594	0.958571576	-5.230989005
ENSMUSG00000036241	Ube2r2	4	41135743	41193380	+	57638	-0.0162	6.6210	-0.466297463	0.648130532	0.958571576	-5.234846116
ENSMUSG00000039252	Lgi2	5	52690859	52723804	-	32946	0.0523	7.0068	0.465865007	0.648432561	0.958876822	-5.230324075
ENSMUSG00000028597	Gpx7	4	108257587	108264158	-	6572	0.0498	2.1048	0.465645981	0.648585554	0.958961622	-4.809247568
ENSMUSG00000047388	Atmin	8	117670132	117687184	+	17053	-0.0202	6.7001	-0.465406758	0.648752673	0.959067282	-5.234837772
ENSMUSG00000034799	Unc13a	8	72077061	72124401	-	47341	0.0308	8.5414	0.46526208	0.648853755	0.959075298	-5.18813157
ENSMUSG00000054874	Pcnx3	19	5714663	5738936	-	24274	0.0224	6.5516	0.465096352	0.64896955	0.959086445	-5.23519129
ENSMUSG00000031536	Polb	8	23118142	23143451	-	25310	0.0448	6.0362	0.464977476	0.649052616	0.959086445	-5.225447331
ENSMUSG00000040713	Creg1	1	165591315	165602877	+	11563	-0.0247	4.8632	-0.464785421	0.649186828	0.959131297	-5.138288332
ENSMUSG00000031787	Katnb1	8	95807814	95829777	+	21964	-0.0158	5.7928	-0.464597939	0.649317855	0.959131297	-5.214634423
ENSMUSG00000037868	Egr2	10	67371305	67378018	+	6714	-0.1925	2.0909	-0.464416124	0.649444933	0.959131297	-4.808507406
ENSMUSG00000052629	Gm9885	7	78228578	78230786	+	2209	0.0718	1.3116	0.464227896	0.649576506	0.959131297	-4.74964245
ENSMUSG00000011427	Zfp790	7	29515539	29530430	+	14892	-0.0261	4.3888	-0.464133299	0.649642634	0.959131297	-5.081412686
ENSMUSG00000053706	B430305J03Rik	3	61269671	61273372	-	3702	0.0596	0.9898	0.463807119	0.649870675	0.959131297	-4.730129065
ENSMUSG00000038459	Abhd17c	7	83758564	83801101	-	42538	-0.0235	4.9876	-0.463697913	0.649947032	0.959131297	-5.151499624
ENSMUSG00000001985	Grik3	4	125384493	125607966	+	223474	-0.0386	7.3056	-0.463628486	0.649995578	0.959131297	-5.22413609
ENSMUSG00000064357	mt-Atp6	MT	7927	8607	+	681	0.1131	6.3226	0.463593514	0.650020032	0.959131297	-5.233321398
ENSMUSG00000064145	Arih2	9	108480141	108526585	-	46445	0.0212	6.1203	0.463497667	0.650087055	0.959131297	-5.228916209
ENSMUSG00000030271	Ogg1	6	113303933	113312029	+	8097	0.0379	2.9252	0.463428709	0.650135277	0.959131297	-4.889949858
ENSMUSG00000022677	Cep20	16	14117108	14135269	-	18162	0.0201	5.3621	0.462979985	0.65044911	0.959363907	-5.185660947
ENSMUSG00000026737	Pip4k2a	2	18847066	19002937	-	155872	0.0235	6.5209	0.462808127	0.650569324	0.959363907	-5.23593773
ENSMUSG00000027673	Ndufb5	3	32791139	32805715	+	14577	-0.0203	6.7614	-0.462792847	0.650580012	0.959363907	-5.235409052
ENSMUSG00000047044	D030056L22Rik	19	18690557	18695792	+	5236	-0.0322	4.2509	-0.462484693	0.650795592	0.959540677	-5.063528853
ENSMUSG00000019578	Ubxn6	17	56374045	56382028	-	7984	0.0252	6.6509	0.46155884	0.651443497	0.959669149	-5.236380835
ENSMUSG00000056856	Jakmip3	7	138542459	138663892	+	121434	0.0375	6.1309	0.461512205	0.651476139	0.959669149	-5.22991198
ENSMUSG00000026675	Hsd17b7	1	169777104	169796810	-	19707	-0.0291	4.1034	-0.461399448	0.651555067	0.959669149	-5.043598811
ENSMUSG00000038990	Cables2	2	179900333	179915289	-	14957	-0.0306	5.0170	-0.461058656	0.651793643	0.959669149	-5.15539602
ENSMUSG00000031327	Chic1	X	102400082	102439698	+	39617	-0.0304	5.2408	-0.460781231	0.651987887	0.959669149	-5.176353634
ENSMUSG00000052192	Gm5963	16	35393691	35393926	-	236	-0.1799	-1.8822	-0.460746482	0.652012219	0.959669149	-4.640988274
ENSMUSG00000018750	Zbtb4	11	69656738	69674849	+	18112	-0.0208	7.5168	-0.460744803	0.652013395	0.959669149	-5.219205516
ENSMUSG00000057572	Zbtb8os	4	129229488	129248340	+	18853	0.0341	4.2353	0.46067546	0.652061951	0.959669149	-5.061747569
ENSMUSG00000078786	BC024978	7	26895206	26909611	+	14406	-0.0233	4.1722	-0.460588112	0.652123118	0.959669149	-5.053358573
ENSMUSG00000034761	Map4k5	12	69850524	69939974	-	89451	0.0435	6.0295	0.460518819	0.652171644	0.959669149	-5.226858579
ENSMUSG00000029211	Gabra4	5	71727092	71815651	-	88560	0.0646	7.4085	0.460470976	0.652205148	0.959669149	-5.222326902
ENSMUSG00000025381	Cnpy2	10	128158328	128163422	+	5095	-0.0354	5.0216	-0.460250994	0.652359215	0.959669149	-5.156143409
ENSMUSG00000020899	Pfas	11	68876523	68899286	-	22764	-0.0269	5.2913	-0.460167786	0.652417495	0.959669149	-5.180885028
ENSMUSG00000043384	Gprasp1	X	134643482	134704223	+	60742	-0.0643	5.2476	-0.459995244	0.652538352	0.959669149	-5.177297064
ENSMUSG00000029406	Pitpnm2	5	124256753	124387823	-	131071	-0.0208	8.7455	-0.459876207	0.652621738	0.959669149	-5.18393502
ENSMUSG00000021712	Trim23	13	104315305	104339880	+	24576	-0.0508	6.1078	-0.459741696	0.652715969	0.959669149	-5.230207162
ENSMUSG00000008855	Hdac5	11	102085258	102120992	-	35735	0.0351	7.6646	0.459633666	0.652791653	0.959669149	-5.215334525
ENSMUSG00000014426	Map3k4	17	12446508	12537683	-	91176	0.0180	5.9446	0.45924081	0.653066917	0.959669149	-5.223965301
ENSMUSG00000034709	Ppp1r21	17	88837546	88895795	+	58250	0.0173	6.6122	0.459232878	0.653072475	0.959669149	-5.237406558
ENSMUSG00000026856	Dolpp1	2	30282266	30290541	+	8276	-0.0333	4.2879	-0.458885793	0.653315712	0.959669149	-5.069637035
ENSMUSG00000029535	Triap1	5	115479284	115481628	+	2345	-0.0261	4.0791	-0.458789128	0.653383462	0.959669149	-5.041005734
ENSMUSG00000100863	Gm12669	4	91693784	91694792	-	1009	-0.0909	0.6887	-0.458754918	0.65340744	0.959669149	-4.714964029
ENSMUSG00000030890	Ilk	7	105385799	105392132	+	6334	0.0228	6.3578	0.458662304	0.653472355	0.959669149	-5.236046493
ENSMUSG00000024477	Pggt1b	18	46368418	46414060	-	45643	-0.0233	4.7969	-0.458443755	0.653625552	0.959669149	-5.133138725
ENSMUSG00000033849	B3galt2	1	143516402	143530352	+	13951	-0.1145	4.1599	-0.458393211	0.653660984	0.959669149	-5.052395716
ENSMUSG00000039043	Arpin	7	79575109	79585107	-	9999	-0.0228	4.6575	-0.458214897	0.653785993	0.959669149	-5.11715178
ENSMUSG00000022314	Rad21	15	51825636	51855143	-	29508	-0.0190	6.8630	-0.4580685	0.653888634	0.959669149	-5.235863776
ENSMUSG00000006019	Dhx34	7	15931072	15955962	-	24891	0.0295	4.3047	0.457999351	0.653937117	0.959669149	-5.072039584
ENSMUSG00000046567	4930430F08Rik	10	100408127	100426285	-	18159	-0.0341	4.2328	-0.457978139	0.65395199	0.959669149	-5.062510329
ENSMUSG00000031161	Hdac6	X	7796359	7814128	-	17770	-0.0260	5.8863	-0.457686639	0.654156395	0.959669149	-5.222089493
ENSMUSG00000071074	Yipf3	17	46559006	46563463	+	4458	-0.0287	5.5855	-0.457421139	0.654342593	0.959669149	-5.204546528
ENSMUSG00000026204	Ptprn	1	75223671	75241146	-	17476	-0.0212	9.4101	-0.457404798	0.654354054	0.959669149	-5.163727148
ENSMUSG00000025470	Zfp511	7	139616304	139620515	+	4212	-0.0253	4.2632	-0.457347324	0.654394364	0.959669149	-5.066789852
ENSMUSG00000061306	Slc38a10	11	119994786	120042172	-	47387	0.0209	7.0165	0.457333763	0.654403876	0.959669149	-5.233378421
ENSMUSG00000112941	Gm48623	13	54455978	54466816	+	10839	0.0548	4.4607	0.457243918	0.654466893	0.959669149	-5.092610378
ENSMUSG00000000838	Fmr1	X	67722147	67761569	+	39423	-0.0451	5.4253	-0.45707241	0.654587196	0.959669149	-5.192970355
ENSMUSG00000042743	Sgtb	13	104246249	104278243	+	31995	0.0304	6.8513	0.456871736	0.654727971	0.959669149	-5.236337523
ENSMUSG00000026032	Ndufb3	1	58625543	58635123	+	9581	-0.0195	5.8983	-0.456728658	0.65482835	0.959669149	-5.223000018
ENSMUSG00000022761	Lztr1	16	17326552	17344197	+	17646	0.0266	7.3331	0.456610544	0.654911219	0.959669149	-5.225891059
ENSMUSG00000081152	Gm12430	4	47453632	47454953	+	1322	-0.1113	-0.2964	-0.456292599	0.655134316	0.959669149	-4.676572916
ENSMUSG00000047604	Frat2	19	41834411	41836571	-	2161	-0.0464	2.5684	-0.456162854	0.655225366	0.959669149	-4.854244943
ENSMUSG00000074093	Svip	7	51646919	51655766	-	8848	0.0210	5.8061	0.45607125	0.655289654	0.959669149	-5.21833889
ENSMUSG00000071655	Ubxn1	19	8848860	8853227	+	4368	0.0306	6.1279	0.455946993	0.655376861	0.959669149	-5.231888022
ENSMUSG00000034932	Mrpl54	10	81100547	81102768	-	2222	-0.0480	4.0924	-0.455929356	0.65538924	0.959669149	-5.043769174
ENSMUSG00000027746	Ufm1	3	53760797	53771251	-	10455	-0.0218	5.5006	-0.455331463	0.655808937	0.959669149	-5.199207706
ENSMUSG00000043843	Tmem145	7	25005531	25015620	+	10090	-0.0991	3.1839	-0.455219016	0.655887885	0.959669149	-4.922359433
ENSMUSG00000030512	Snrpa1	7	65708751	65724335	+	15585	0.0335	4.0582	0.455149336	0.655936808	0.959669149	-5.03909744
ENSMUSG00000028798	Eif3i	4	129485753	129494441	-	8689	-0.0234	6.3844	-0.455113513	0.65596196	0.959669149	-5.237875734
ENSMUSG00000005534	Insr	8	3172061	3329617	-	157557	-0.0263	6.5318	-0.454881632	0.656124781	0.959669149	-5.239052568
ENSMUSG00000116811	Gm16385	16	64738346	64739447	-	1102	0.1337	-0.1923	0.45480083	0.656181523	0.959669149	-4.679887054
ENSMUSG00000024413	Npc1	18	12322749	12369457	-	46709	-0.0199	6.4832	-0.454661918	0.656279076	0.959669149	-5.238898137
ENSMUSG00000027339	Rassf2	2	131831335	131872178	-	40844	0.0359	6.0059	0.454600178	0.656322435	0.959669149	-5.228117391
ENSMUSG00000050855	Zfp940	7	29533045	29553094	-	20050	0.0255	4.1417	0.454584031	0.656333776	0.959669149	-5.050898167
ENSMUSG00000030876	Mettl9	7	120633668	120677552	+	43885	0.0241	6.3579	0.454487445	0.656401611	0.959669149	-5.237575428
ENSMUSG00000005501	Usp40	1	87872841	87936273	-	63433	0.0385	5.1500	0.454482264	0.656405249	0.959669149	-5.170203474
ENSMUSG00000029312	Klhl8	5	104009839	104059125	-	49287	-0.0201	5.2317	-0.454408628	0.656456969	0.959669149	-5.177798907
ENSMUSG00000021986	Amer2	14	60610708	60625646	+	14939	-0.0324	6.6274	-0.454180664	0.656617093	0.959669149	-5.239365766
ENSMUSG00000032192	Gnb5	9	75213570	75253158	+	39589	0.0391	8.1588	0.454091746	0.656679555	0.959669149	-5.203182809
ENSMUSG00000024560	Cxxc1	18	74349195	74354567	+	5373	-0.0210	5.6983	-0.454035071	0.656719369	0.959669149	-5.213068251
ENSMUSG00000030403	Vasp	7	18990854	19005742	-	14889	-0.0391	3.8894	-0.453874735	0.656832009	0.959669149	-5.016079131
ENSMUSG00000020308	Tpgs1	10	79505203	79511961	+	6759	0.0445	5.4804	0.453773972	0.656902802	0.959669149	-5.198062555
ENSMUSG00000022614	Lmf2	15	89235207	89239862	-	4656	-0.0359	4.0994	-0.453577279	0.657041003	0.959669149	-5.045459695
ENSMUSG00000018427	Ypel2	11	86827251	86884533	-	57283	0.0349	6.9966	0.453521116	0.657080466	0.959669149	-5.235128948
ENSMUSG00000005483	Dnajb1	8	84334822	84339282	+	4461	-0.0343	5.7678	-0.453419689	0.657151738	0.959669149	-5.217390331
ENSMUSG00000005045	Chd5	4	152423108	152474651	+	51544	-0.0499	7.9545	-0.453372315	0.657185028	0.959669149	-5.209230659
ENSMUSG00000028295	Smim8	4	34768664	34778423	-	9760	0.0444	3.8535	0.453301662	0.657234679	0.959669149	-5.011133426
ENSMUSG00000020705	Ddx42	11	106107752	106139965	+	32214	-0.0253	6.7808	-0.453214638	0.657295836	0.959669149	-5.2387337
ENSMUSG00000031146	Plp2	X	7534180	7537629	-	3450	-0.0966	1.2316	-0.452986009	0.657456519	0.959763987	-4.746284372
ENSMUSG00000030400	Ercc2	7	19115935	19129619	+	13685	0.0345	5.1440	0.452638179	0.657701012	0.959959345	-5.170251015
ENSMUSG00000029474	Rnf34	5	122988111	123009354	+	21244	-0.0239	6.1646	-0.452350992	0.657902909	0.959959345	-5.234466417
ENSMUSG00000060073	Psma3	12	71021395	71043121	+	21727	-0.0190	6.6444	-0.452350678	0.65790313	0.959959345	-5.239934057
ENSMUSG00000020156	Pwwp3a	10	80062268	80079737	+	17470	0.0199	5.5282	0.451888376	0.658228195	0.959959345	-5.202372762
ENSMUSG00000029311	Hsd17b11	5	104137628	104169785	-	32158	-0.0208	5.1240	-0.451741288	0.658331634	0.959959345	-5.16888365
ENSMUSG00000107383	Gm4366	7	116423745	116425086	-	1342	-0.0481	3.7870	-0.451690932	0.658367048	0.959959345	-5.002466985
ENSMUSG00000029587	Zfp12	5	143220918	143234589	+	13672	-0.0195	5.4259	-0.451545863	0.658469076	0.959959345	-5.19490375
ENSMUSG00000028820	Sfpq	4	126915117	126930806	+	15690	-0.0716	7.8031	-0.451307134	0.658636993	0.959959345	-5.214327426
ENSMUSG00000056612	Ppp1r14b	19	6952336	6954692	+	2357	0.0452	3.8744	0.451194677	0.658716099	0.959959345	-5.014475052
ENSMUSG00000043323	Fbrsl1	5	110509620	110596468	-	86849	0.0281	6.1390	0.451085559	0.65879286	0.959959345	-5.233999553
ENSMUSG00000017999	Ddx27	2	166857113	166876867	+	19755	0.0274	4.9277	0.451054491	0.658814716	0.959959345	-5.149533285
ENSMUSG00000028414	Fktn	4	53713998	53777890	+	63893	-0.0347	6.4847	-0.450993594	0.658857558	0.959959345	-5.240278462
ENSMUSG00000028969	Cdk5	5	24623239	24628528	-	5290	0.0184	6.7151	0.450841877	0.658964298	0.959959345	-5.240012986
ENSMUSG00000033004	Mycbp2	14	103350847	103584250	-	233404	-0.0258	8.9426	-0.450727173	0.659045002	0.959959345	-5.181007431
ENSMUSG00000037894	H2az1	3	137570248	137572683	+	2436	0.0255	6.2897	0.45070829	0.659058289	0.959959345	-5.237810598
ENSMUSG00000108421	Gm44718	7	63415622	63415980	+	359	0.1353	-1.8437	0.450448766	0.659240906	0.959959345	-4.642070218
ENSMUSG00000037916	Ndufv1	19	4057384	4062806	-	5423	-0.0211	7.5226	-0.450355566	0.659306492	0.959959345	-5.222810745
ENSMUSG00000033857	Engase	11	118367655	118380035	+	12381	0.0286	3.8784	0.450345197	0.659313789	0.959959345	-5.015423377
ENSMUSG00000029624	Ptcd1	5	145084324	145103918	-	19595	0.0418	6.0399	0.450098821	0.659487183	0.960072382	-5.231053833
ENSMUSG00000022718	Dgcr8	16	18071812	18107110	-	35299	-0.0322	4.8360	-0.44985333	0.659659975	0.960092283	-5.140443052
ENSMUSG00000014077	Chp1	2	119378178	119417508	+	39331	-0.0252	7.0932	-0.449807303	0.659692373	0.960092283	-5.234594493
ENSMUSG00000024261	Syt4	18	31570861	31580459	-	9599	-0.0363	7.4342	-0.449355314	0.660010571	0.960415963	-5.225744085
ENSMUSG00000032583	Mon1a	9	107765350	107780338	+	14989	-0.0221	4.9884	-0.449121903	0.660174917	0.960515704	-5.156596457
ENSMUSG00000018363	Smurf2	11	106710892	106811541	-	100650	-0.0285	5.9180	-0.448668479	0.660494228	0.960724083	-5.226839983
ENSMUSG00000029390	Tmed2	5	124678758	124688569	+	9812	-0.0210	5.9801	-0.448512075	0.660604387	0.960724083	-5.229486991
