Original Gene ID	Gene Name	Chr	Start	End	Strand	Length	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000038344	Txlng	X	161561915	161612450	-	50536	0.0814	5.6525	0.675826483	0.51425442	0.980572306	-4.82794166
ENSMUSG00000066979	Bub3	7	131161951	131173624	+	11674	-0.0587	6.0128	-0.675677543	0.514345144	0.980572306	-4.829160915
ENSMUSG00000038077	Kcna6	6	126685292	126717637	-	32346	0.0939	6.4606	0.67541327	0.514506144	0.980572306	-4.825260563
ENSMUSG00000047090	Tmem198b	10	128635905	128640239	-	4335	0.1014	2.7712	0.67539737	0.514515832	0.980572306	-4.705735518
ENSMUSG00000036591	Arhgap21	2	20852730	20973692	-	120963	0.1148	7.8640	0.6753627	0.514536957	0.980572306	-4.797067312
ENSMUSG00000028854	Slc9a1	4	133097017	133151013	+	53997	0.0704	6.3284	0.675204027	0.514633641	0.980572306	-4.828475337
ENSMUSG00000071073	Lrrc73	17	46564457	46568241	+	3785	-0.1139	4.9257	-0.67501278	0.514750189	0.980572306	-4.811631778
ENSMUSG00000033208	S100b	10	76089687	76096993	+	7307	-0.0930	6.4586	-0.674800693	0.514879455	0.980572306	-4.826038125
ENSMUSG00000034135	Sik3	9	45924118	46135492	+	211375	0.0825	8.3254	0.674761367	0.514903426	0.980572306	-4.791026857
ENSMUSG00000034226	Rhov	2	119099682	119101753	-	2072	-0.1313	2.2387	-0.674591477	0.515006991	0.980572306	-4.685429171
ENSMUSG00000073563	Csnk1g3	18	53995194	54088620	+	93427	-0.0592	5.9531	-0.674564197	0.515023622	0.980572306	-4.829946963
ENSMUSG00000030663	1110004F10Rik	7	115638632	115704445	+	65814	-0.0575	6.5240	-0.674531153	0.515043767	0.980572306	-4.825376534
ENSMUSG00000032101	Ddx25	9	35447943	35469824	-	21882	-0.0628	5.4445	-0.674523261	0.515048578	0.980572306	-4.824857414
ENSMUSG00000063698	Sfxn4	19	60825715	60849917	-	24203	0.0677	5.5138	0.674453502	0.515091109	0.980572306	-4.826470428
ENSMUSG00000021392	Nol8	13	49806554	49832492	+	25939	0.0532	4.8122	0.674368444	0.51514297	0.980572306	-4.810283096
ENSMUSG00000022010	Tsc22d1	14	76652401	76745205	+	92805	-0.0728	9.2834	-0.674326291	0.515168673	0.980572306	-4.776863989
ENSMUSG00000050821	Fam131a	16	20511991	20521798	+	9808	-0.0803	7.2081	-0.673891956	0.515433548	0.980572306	-4.810739718
ENSMUSG00000020454	Eif4enif1	11	3152392	3194588	+	42197	0.0479	6.0548	0.673383998	0.515743426	0.980572306	-4.830420186
ENSMUSG00000057858	Fam204a	19	60187018	60215133	-	28116	-0.0630	4.4583	-0.673371616	0.515750981	0.980572306	-4.792697877
ENSMUSG00000071456	1110002L01Rik	12	3453878	3477011	-	23134	0.0714	4.1334	0.673320174	0.515782369	0.980572306	-4.774042816
ENSMUSG00000059897	Zfp930	8	69661690	69683188	+	21499	-0.0930	4.0587	-0.673283364	0.51580483	0.980572306	-4.771798853
ENSMUSG00000035198	Tubg1	11	101010764	101017245	+	6482	-0.0571	4.7758	-0.67300357	0.515975577	0.980572306	-4.8072715
ENSMUSG00000004044	Cavin1	11	100847559	100861713	-	14155	-0.0677	3.8729	-0.672948787	0.516009013	0.980572306	-4.758743444
ENSMUSG00000097825	9630001P10Rik	5	45796041	45802811	+	6771	0.0783	2.4675	0.672852915	0.51606753	0.980572306	-4.695155238
ENSMUSG00000106498	Gm43032	5	19403481	19406603	-	3123	-0.1338	1.0423	-0.672844914	0.516072413	0.980572306	-4.652833239
ENSMUSG00000078117	Gm16485	9	8971792	8975774	+	3983	0.1149	3.2855	0.672622633	0.516208101	0.980572306	-4.731008341
ENSMUSG00000044600	Smim7	8	73319032	73324932	-	5901	-0.0892	6.2567	-0.672603965	0.516219498	0.980572306	-4.829420598
ENSMUSG00000058230	Arhgap35	7	16227644	16348918	-	121275	0.1069	7.6474	0.672584984	0.516231086	0.980572306	-4.801187931
ENSMUSG00000025613	Cct8	16	87280214	87292761	-	12548	-0.0541	7.4036	-0.67248193	0.516294003	0.980572306	-4.806346005
ENSMUSG00000039096	Rsad1	11	94430624	94440081	-	9458	0.0879	3.5341	0.672344027	0.516378203	0.980572306	-4.742076929
ENSMUSG00000034757	Tmub2	11	102175757	102180063	+	4307	0.0454	5.9350	0.672337429	0.516382232	0.980572306	-4.830347983
ENSMUSG00000033526	Ppip5k1	2	121141042	121185877	-	44836	0.0829	7.5237	0.672182114	0.516477073	0.980572306	-4.803848877
ENSMUSG00000071451		13	34346947	34362156	+	15210	-0.1010	3.0208	-0.672121509	0.516514084	0.980572306	-4.715788743
ENSMUSG00000022779	Top3b	16	16688600	16710854	+	22255	0.0496	5.5838	0.672080868	0.516538904	0.980572306	-4.82787473
ENSMUSG00000078317	F8a	X	72271897	72274401	+	2505	-0.0816	3.9954	-0.671683122	0.516781848	0.980572306	-4.764269526
ENSMUSG00000021385	Ippk	13	49574725	49618049	+	43325	0.0821	5.4322	0.671469037	0.516912641	0.980572306	-4.826153274
ENSMUSG00000010057	Nprl2	9	107419425	107422905	+	3481	-0.0842	5.2101	-0.671420933	0.516942032	0.980572306	-4.821236808
ENSMUSG00000108621	Gm33989	7	39193826	39230013	+	36188	0.1251	5.1480	0.671389877	0.516961008	0.980572306	-4.82200038
ENSMUSG00000048285		12	70872288	70949008	+	76721	-0.1225	5.3992	-0.671188591	0.517084005	0.980572306	-4.826386536
ENSMUSG00000034614	Pik3ip1	11	3280401	3292971	+	12571	-0.0683	5.3522	-0.671187142	0.517084891	0.980572306	-4.824983679
ENSMUSG00000002280	Ciao3	17	25992750	26002306	+	9557	0.0630	4.9679	0.671115002	0.517128977	0.980572306	-4.815656961
ENSMUSG00000020097	Sgpl1	10	60934421	60983482	-	49062	0.0548	5.3307	0.671097008	0.517139974	0.980572306	-4.825283414
ENSMUSG00000031790	Mmp15	8	96078896	96101708	+	22813	0.1143	4.3120	0.671000863	0.517198734	0.980572306	-4.786165428
ENSMUSG00000068747	Sort1	3	108191398	108268827	+	77430	0.0959	8.6450	0.670909498	0.517254577	0.980572306	-4.787173987
ENSMUSG00000005417	Mprip	11	59552131	59671686	+	119556	0.0882	9.1897	0.670452396	0.517534013	0.980572306	-4.779418946
ENSMUSG00000063785	Utp14a	X	47345739	47371330	+	25592	-0.0464	4.7960	-0.670143934	0.517722634	0.980572306	-4.810828025
ENSMUSG00000024302	Dtna	18	23548192	23792772	+	244581	0.0843	7.8007	0.669894204	0.517875371	0.980572306	-4.799546862
ENSMUSG00000001156	Mxd1	6	86624024	86646143	-	22120	0.0676	5.6713	0.669785445	0.517941897	0.980572306	-4.829956572
ENSMUSG00000001056	Nhp2	11	51510562	51514541	+	3980	-0.1506	4.4875	-0.669752734	0.517961906	0.980572306	-4.792105865
ENSMUSG00000030082	Sec61a1	6	88480561	88495887	-	15327	-0.0489	6.2947	-0.669578261	0.518068642	0.980572306	-4.830025353
ENSMUSG00000030124	Lag3	6	124881324	124888668	-	7345	0.0892	3.1949	0.669536702	0.518094068	0.980572306	-4.725225547
ENSMUSG00000033054	Npat	9	53448347	53485642	+	37296	0.0901	5.1591	0.669403336	0.518175668	0.980572306	-4.823111409
ENSMUSG00000026482	Rgl1	1	152392511	152642102	-	249592	0.0713	7.3886	0.669351829	0.518207183	0.980572306	-4.80743275
ENSMUSG00000010066	Cacna2d2	9	107276811	107406542	+	129732	0.1206	7.2147	0.66933654	0.518216539	0.980572306	-4.811040786
ENSMUSG00000043257	Pigv	4	133387698	133399958	-	12261	0.0787	3.9515	0.669195621	0.518302772	0.980572306	-4.764442752
ENSMUSG00000070072	Mir433	12	109558149	109558272	+	124	0.1236	0.3626	0.669175525	0.51831507	0.980572306	-4.638863268
ENSMUSG00000039220	Ppp1r10	17	36227326	36243175	+	15850	0.0624	5.7062	0.669148032	0.518331895	0.980572306	-4.830210778
ENSMUSG00000105957	Gm43254	3	133013279	133015769	-	2491	-0.0974	1.7572	-0.668884809	0.518492998	0.980572306	-4.672144621
ENSMUSG00000040263	Klhdc4	8	122523052	122556308	-	33257	-0.0726	5.0526	-0.668581874	0.518678443	0.980572306	-4.819379295
ENSMUSG00000040688	Tbl3	17	24916923	24926634	-	9712	-0.0826	4.7298	-0.668546068	0.518700365	0.980572306	-4.806565683
ENSMUSG00000006675	P4htm	9	108456061	108474866	-	18806	-0.0751	6.3382	-0.668325895	0.518835174	0.980572306	-4.830181579
ENSMUSG00000039787	Cercam	2	29759176	29772852	+	13677	0.1142	3.0228	0.668207929	0.518907412	0.980572306	-4.717389875
ENSMUSG00000037525	Bcdin3d	15	99367960	99372611	-	4652	-0.1119	2.3695	-0.667902612	0.519094404	0.980572306	-4.691172572
ENSMUSG00000036285	Noa1	5	77442029	77457931	-	15903	-0.0680	4.1293	-0.667732649	0.519198516	0.980572306	-4.774388158
ENSMUSG00000024425	Ndfip1	18	38543449	38598356	+	54908	-0.0755	8.5896	-0.667392912	0.519406661	0.980572306	-4.789015958
ENSMUSG00000029415	Sdad1	5	92431869	92458338	-	26470	0.0700	4.9005	0.667354061	0.519430468	0.980572306	-4.815449153
ENSMUSG00000020647	Ncoa1	12	4297362	4527182	-	229821	0.0758	7.4383	0.667285695	0.51947236	0.980572306	-4.807184834
ENSMUSG00000034732	Pabpc5	X	118836893	118839862	+	2970	0.3005	1.0204	0.667196742	0.519526871	0.980572306	-4.655590162
ENSMUSG00000034203	Chchd4	6	91439154	91450528	-	11375	-0.0831	5.1519	-0.667113527	0.519577868	0.980572306	-4.821545642
ENSMUSG00000040385	Ppp1ca	19	4242064	4245419	+	3356	-0.1119	7.8512	-0.667100736	0.519585708	0.980572306	-4.80058745
ENSMUSG00000023852		17	15925229	15992872	+	67644	0.0759	5.1930	0.667048487	0.519617729	0.980572306	-4.824262383
ENSMUSG00000028969	Cdk5	5	24623239	24628528	-	5290	-0.0698	6.6654	-0.666950835	0.519677581	0.980572306	-4.825446029
ENSMUSG00000047635	Mtrfr	5	124466152	124479907	+	13756	-0.0612	3.7147	-0.666769581	0.519788684	0.980572306	-4.751717197
ENSMUSG00000055991	Zkscan5	5	145141372	145158560	+	17189	-0.0572	4.2286	-0.666690521	0.519837149	0.980572306	-4.781725497
ENSMUSG00000060427	Zfp868	8	70063508	70078199	-	14692	-0.0683	3.8981	-0.666450195	0.519984492	0.980572306	-4.763108728
ENSMUSG00000057335	Cep170	1	176561219	176641633	-	80415	0.1168	6.6381	0.666372835	0.520031926	0.980572306	-4.824827763
ENSMUSG00000030879	Mrpl17	7	105452413	105460306	-	7894	-0.0714	4.7771	-0.66632648	0.52006035	0.980572306	-4.809651699
ENSMUSG00000027569	Mrgbp	2	180223097	180228097	+	5001	-0.0547	4.5825	-0.666208513	0.520132691	0.980572306	-4.801289253
ENSMUSG00000003423	Pih1d1	7	44803727	44809489	+	5763	-0.0852	4.1332	-0.66609925	0.520199698	0.980572306	-4.774910861
ENSMUSG00000054459	Vsnl1	12	11375243	11486614	-	111372	-0.1170	7.3773	-0.666014871	0.520251449	0.980572306	-4.808916755
ENSMUSG00000042426	Dhx29	13	113063988	113105966	+	41979	0.0530	5.3460	0.665913816	0.520313431	0.980572306	-4.827152513
ENSMUSG00000107182	Gm43268	5	54062506	54066560	+	4055	0.1145	3.4569	0.665860896	0.520345891	0.980572306	-4.741142218
ENSMUSG00000029864	Gstk1	6	42222869	42227381	+	4513	-0.1092	2.7995	-0.665686547	0.520452843	0.980572306	-4.707136126
ENSMUSG00000001053	N4bp3	11	51533890	51541669	-	7780	-0.0733	3.6459	-0.665680401	0.520456614	0.980572306	-4.74776914
ENSMUSG00000047030	Spata2	2	167323053	167334807	-	11755	0.0634	5.6337	0.665608875	0.520500494	0.980572306	-4.830718626
ENSMUSG00000113294	Gm49326	12	17932198	17932323	+	126	-0.2000	-0.2049	-0.665390416	0.520634531	0.980572306	-4.631911866
ENSMUSG00000078193	Gm2000	1	156193610	156194054	+	445	0.2059	-0.5298	0.665375006	0.520643986	0.980572306	-4.626941754
ENSMUSG00000050079		8	95328565	95386903	+	58339	0.0785	5.1119	0.665297713	0.520691415	0.980572306	-4.823037964
ENSMUSG00000097431	Gm26782	14	51107781	51118060	+	10280	0.2927	2.9500	0.665236645	0.52072889	0.980572306	-4.719066124
ENSMUSG00000025237	Parp6	9	59524567	59557568	+	33002	-0.0559	7.1496	-0.665161405	0.520775063	0.980572306	-4.814157447
ENSMUSG00000020589	Cyria	12	12312140	12430966	+	118827	-0.0789	8.2947	-0.665050377	0.520843203	0.980572306	-4.794129911
ENSMUSG00000025220	Oga	19	45738698	45772276	-	33579	0.0600	8.3429	0.664940265	0.520910787	0.980572306	-4.793455893
ENSMUSG00000031983	2310022B05Rik	8	125362495	125390108	-	27614	0.1150	5.7664	0.664929411	0.520917449	0.980572306	-4.831024406
ENSMUSG00000030104	Edem1	6	108805602	108836317	+	30716	0.0878	4.7571	0.664903603	0.52093329	0.980572306	-4.811315708
ENSMUSG00000040928	S100pbp	4	129041798	129083520	-	41723	0.0790	6.9797	0.664847322	0.520967836	0.980572306	-4.817435366
ENSMUSG00000055660	Mettl4	17	95030018	95057447	-	27430	0.0963	4.8488	0.664689279	0.521064854	0.980572306	-4.816059146
ENSMUSG00000028233	Tgs1	4	3574875	3616619	+	41745	0.0691	5.5472	0.664673105	0.521074783	0.980572306	-4.830657825
ENSMUSG00000032324	Tspan3	9	56039009	56072761	-	33753	-0.0624	7.9978	-0.66462086	0.521106857	0.980572306	-4.7986714
ENSMUSG00000033152	Podxl2	6	88819540	88852026	-	32487	-0.1236	6.3003	-0.664461187	0.521204891	0.980572306	-4.829632456
ENSMUSG00000081219	Bambi-ps1	2	122297416	122298007	-	592	-0.2584	-1.3792	-0.664297753	0.521305245	0.980572306	-4.620635919
ENSMUSG00000038178	Slc43a2	11	75422520	75468401	+	45882	0.0840	6.0631	0.664235449	0.521343505	0.980572306	-4.833679187
ENSMUSG00000015749	Anp32e	3	95836558	95854702	+	18145	-0.0597	6.4894	-0.66403598	0.521466006	0.980572306	-4.82924068
ENSMUSG00000066150	Slc31a1	4	62278964	62310006	+	31043	-0.0681	4.4014	-0.663831059	0.521591874	0.980572306	-4.793636719
ENSMUSG00000062006	Rpl34	3	130520480	130524047	-	3568	-0.1229	6.6437	-0.663662222	0.521695591	0.980572306	-4.826471007
ENSMUSG00000057572	Zbtb8os	4	129229488	129248340	+	18853	0.0635	4.6149	0.663503534	0.521793085	0.980572306	-4.802284524
ENSMUSG00000085436	Zfp335os	2	164753274	164761873	+	8600	0.0718	3.3088	0.663130816	0.522022117	0.980572306	-4.732562089
ENSMUSG00000037851	Iars	13	49835576	49887743	+	52168	0.0617	6.0972	0.663125282	0.522025518	0.980572306	-4.83392391
ENSMUSG00000033684	Qsox1	1	155651775	155688635	-	36861	0.0564	4.9905	0.663028984	0.522084702	0.980572306	-4.820015957
ENSMUSG00000031622	Sin3b	8	73449913	73484829	+	34917	0.0593	6.8412	0.662979753	0.522114961	0.980572306	-4.822412308
ENSMUSG00000019775	Rgs17	10	5775663	5872400	-	96738	-0.1003	7.0998	-0.66276399	0.522247586	0.980572306	-4.814770505
ENSMUSG00000041957		16	16031182	16090576	+	59395	0.0933	5.1163	0.662759278	0.522250483	0.980572306	-4.82448078
ENSMUSG00000044950	Pwwp2a	11	43572825	43612318	+	39494	0.0828	5.3082	0.662716331	0.522276884	0.980572306	-4.828208267
ENSMUSG00000020483	Dynll2	11	87870351	87878359	-	8009	-0.0589	9.2328	-0.662595772	0.522351001	0.980572306	-4.78097832
ENSMUSG00000056211	R3hdm1	1	128031038	128165473	+	134436	0.0886	8.5807	0.662439584	0.52244703	0.980572306	-4.790506084
ENSMUSG00000052155	Acvr2a	2	48704121	48793281	+	89161	0.0936	6.7221	0.662256386	0.52255968	0.980572306	-4.823449733
ENSMUSG00000099966	2810402E24Rik	14	20691077	20694116	+	3040	-0.1496	1.3065	-0.662090789	0.522661518	0.980572306	-4.660451057
ENSMUSG00000052087	Rgs14	13	55517545	55532500	+	14956	0.1001	7.1114	0.662001533	0.522716414	0.980572306	-4.817158932
ENSMUSG00000068798		3	105634583	105708652	-	74070	-0.0941	5.2720	-0.661696543	0.52290402	0.980572306	-4.827413311
ENSMUSG00000026209	Dnpep	1	75284540	75294634	-	10095	-0.0798	5.4861	-0.661675818	0.522916769	0.980572306	-4.82957034
ENSMUSG00000022390	Zc3h7b	15	81629258	81680461	+	51204	0.0632	7.8326	0.661513292	0.52301676	0.980572306	-4.801932606
ENSMUSG00000039159	Ube2h	6	30211288	30304538	-	93251	-0.0476	6.5284	-0.661290752	0.523153692	0.980572306	-4.829562967
ENSMUSG00000048047	Zbtb33	X	37278670	37285923	+	7254	-0.0976	5.2167	-0.66120881	0.523204117	0.980572306	-4.827267635
ENSMUSG00000026578	Ccdc181	1	164103154	164115416	+	12263	-0.0960	4.9106	-0.661108844	0.523265638	0.980572306	-4.814875407
ENSMUSG00000058192	Zfp846	9	20492587	20516705	+	24119	0.1091	5.3048	0.661016022	0.523322765	0.980572306	-4.828637971
ENSMUSG00000085408	C530005A16Rik	4	116446930	116454827	-	7898	0.1034	2.4268	0.660934553	0.523372909	0.980572306	-4.695120146
ENSMUSG00000000959	Oxa1l	14	54598291	54607130	+	8840	-0.0539	5.8220	-0.660768215	0.523475298	0.980572306	-4.833880282
ENSMUSG00000029166	Mapre3	5	30971985	31023450	+	51466	-0.0499	7.4606	-0.660617783	0.523567906	0.980572306	-4.809444056
ENSMUSG00000033863	Klf9	19	23118590	23145498	+	26909	-0.0838	8.0701	-0.660609034	0.523573293	0.980572306	-4.798766852
ENSMUSG00000038738	Shank1	7	43959677	44009996	+	50320	0.1781	7.7624	0.660489075	0.523647149	0.980572306	-4.803384257
ENSMUSG00000015023	Ddx19a	8	111701628	111724432	-	22805	-0.0538	4.5501	-0.660471343	0.523658066	0.980572306	-4.801589703
ENSMUSG00000021311		13	12197598	12272999	-	75402	0.0876	5.4394	0.660347506	0.523734317	0.980572306	-4.83093734
ENSMUSG00000003970	Rpl8	15	76788278	76790514	+	2237	-0.1099	7.6983	-0.659902806	0.524008189	0.980572306	-4.805839076
ENSMUSG00000037428	Vgf	5	137055246	137062205	+	6960	-0.0782	8.0581	-0.659789098	0.524078231	0.980572306	-4.799989499
ENSMUSG00000018446	C1qbp	11	70868662	70873852	-	5191	-0.0725	5.5031	-0.659704943	0.524130072	0.980572306	-4.830990894
ENSMUSG00000025170	Rab40b	11	121246951	121279077	-	32127	-0.0902	6.4525	-0.659527336	0.524239492	0.980572306	-4.831497103
ENSMUSG00000028165	Cisd2	3	135112173	135129686	-	17514	-0.0620	6.0677	-0.659173675	0.524457414	0.980572306	-4.835404575
ENSMUSG00000037892	Pcdh18	3	49697745	49711774	-	14030	0.1254	3.2423	0.659120478	0.524490198	0.980572306	-4.732938794
ENSMUSG00000001157	Gmcl1	6	86668750	86710365	-	41616	0.0572	5.9899	0.659066407	0.524523522	0.980572306	-4.835559336
ENSMUSG00000020009	Ifngr1	10	19467697	19485977	+	18281	-0.0712	4.2378	-0.658952745	0.524593576	0.980572306	-4.784631805
ENSMUSG00000022577	Ly6h	15	75423117	75439104	-	15988	-0.1020	7.6976	-0.658719763	0.524737189	0.980572306	-4.805807711
ENSMUSG00000064340	mt-Tl1	MT	2676	2750	+	75	0.2658	-1.4480	0.658704203	0.524746781	0.980572306	-4.620313868
ENSMUSG00000020719	Ddx5	11	106671181	106680011	-	8831	-0.0584	10.4758	-0.658564051	0.524833184	0.980572306	-4.763887001
ENSMUSG00000033460	Armcx1	X	133618712	133622666	+	3955	-0.0613	5.8400	-0.658048604	0.525151028	0.980572306	-4.835120311
ENSMUSG00000066643	Wdr35	12	9023892	9078847	+	54956	0.0549	5.9125	0.657984939	0.525190294	0.980572306	-4.835245175
ENSMUSG00000028680	Plk3	4	116985852	116991160	-	5309	0.1087	2.9844	0.657818519	0.525292944	0.980572306	-4.718338614
ENSMUSG00000042857	Gm9776	13	94492347	94495431	-	3085	0.1259	1.6263	0.657597902	0.52542904	0.980572306	-4.669718229
ENSMUSG00000105389		3	57561825	57563000	-	1176	-0.2419	-0.5313	-0.657547284	0.525460269	0.980572306	-4.629168279
ENSMUSG00000062619	2310039H08Rik	17	47083561	47084322	+	762	-0.1735	0.8549	-0.65752604	0.525473376	0.980572306	-4.649359708
ENSMUSG00000037710	Cisd1	10	71166310	71180784	-	14475	-0.0915	5.9871	-0.657431859	0.525531485	0.980572306	-4.835317611
ENSMUSG00000037287	Tbcel	9	42323612	42419105	-	95494	0.0658	5.9922	0.657428758	0.525533398	0.980572306	-4.836085982
ENSMUSG00000040713	Creg1	1	165591315	165602877	+	11563	-0.0539	4.7213	-0.65739594	0.525553647	0.980572306	-4.810343438
ENSMUSG00000024182	Axin1	17	26357662	26414785	+	57124	0.0494	5.3201	0.657363124	0.525573896	0.980572306	-4.829250957
ENSMUSG00000037499	Nenf	1	191038986	191050391	-	11406	-0.1025	4.8211	-0.657239775	0.52565001	0.980572306	-4.811194359
ENSMUSG00000059820	Nkapd1	9	50516540	50528764	-	12225	-0.0601	4.2794	-0.657116377	0.525726162	0.980572306	-4.788344058
ENSMUSG00000005312	Ubqln1	13	58323970	58363467	-	39498	-0.0556	7.7631	-0.657092436	0.525740937	0.980572306	-4.804591856
ENSMUSG00000046658	Zfp316	5	143235452	143255777	-	20326	0.0627	4.5868	0.657000088	0.525797932	0.980572306	-4.80373631
ENSMUSG00000020780	Srp68	11	116135992	116165043	-	29052	-0.0467	6.2932	-0.65699818	0.52579911	0.980572306	-4.834621311
ENSMUSG00000036646	Man1b1	2	25222350	25242224	+	19875	0.0495	6.4515	0.656910406	0.525853285	0.980572306	-4.832580022
ENSMUSG00000063281	Zfp35	18	24122689	24138433	+	15745	-0.0673	4.5194	-0.656737526	0.525959999	0.980572306	-4.801440676
ENSMUSG00000032883	Acsl3	1	78635542	78685460	+	49919	-0.0641	7.5015	-0.656648091	0.52601521	0.980572306	-4.809103933
ENSMUSG00000097993	Ptprv	1	135036235	135060332	-	24098	0.1772	5.3374	0.656453492	0.526135352	0.980572306	-4.829696297
ENSMUSG00000021816	Ppp3cb	14	20549432	20596641	-	47210	-0.0903	8.1126	-0.656277145	0.526244241	0.980572306	-4.799009907
ENSMUSG00000028953	Abcf2	5	24770343	24782465	-	12123	-0.0493	6.5765	-0.656220081	0.526279478	0.980572306	-4.830851045
ENSMUSG00000055053	Nfic	10	81232020	81291469	-	59450	0.0833	5.8196	0.655902223	0.526475786	0.980572306	-4.835786577
ENSMUSG00000024777	Ppp2r5b	19	6277795	6285902	-	8108	-0.0658	7.7102	-0.6556129	0.526654509	0.980572306	-4.806080947
ENSMUSG00000020088	Sar1a	10	61516078	61529076	+	12999	-0.0548	7.0720	-0.655551248	0.526692597	0.980572306	-4.81920017
ENSMUSG00000024253	Dync2li1	17	84933924	84963016	+	29093	0.0570	5.0971	0.65507956	0.52698406	0.980572306	-4.825226946
ENSMUSG00000096929	A330023F24Rik	1	194658683	194720212	+	61530	0.1033	7.7376	0.654912536	0.52708729	0.980572306	-4.805424046
ENSMUSG00000030835	Nomo1	7	45683122	45733636	+	50515	0.0521	7.2947	0.654907349	0.527090496	0.980572306	-4.81484034
ENSMUSG00000028645	Slc2a1	4	118965908	118995180	+	29273	-0.0641	7.2671	-0.654897978	0.527096288	0.980572306	-4.814753114
ENSMUSG00000031537	Ikbkb	8	23149228	23196605	-	47378	0.0600	5.9903	0.654758127	0.527182733	0.980572306	-4.836895379
ENSMUSG00000036533	Cdc42ep3	17	79641156	79662520	-	21365	0.0774	5.0192	0.654674313	0.527234544	0.980572306	-4.823154755
ENSMUSG00000026427	Eif2d	1	131080918	131115395	+	34478	0.0547	5.6738	0.65466529	0.527240122	0.980572306	-4.834984195
ENSMUSG00000034593	Myo5a	9	74978297	75130970	+	152674	0.0924	9.2251	0.654644721	0.527252838	0.980572306	-4.783104679
ENSMUSG00000021432	Slc35b3	13	39116112	39144851	-	28740	-0.0554	4.4064	-0.654510346	0.527335913	0.980572306	-4.796985843
ENSMUSG00000087370	Tmem170b	13	41759383	41794831	+	35449	0.0906	6.2445	0.654496416	0.527344525	0.980572306	-4.835412862
ENSMUSG00000020131	Pcsk4	10	80157117	80165332	-	8216	0.1381	3.1806	0.654487686	0.527349922	0.980572306	-4.727124492
