Human Gene Symbol	Term	Group1	Group2	Null Value	Estimate	Lower Confidence Interval	Upper Confidence Interval	Adjusted P Value	Significance
TIPARP	Tissue	BRN_CTX_a	BRN_SPC	0	8.8331	4.4419	13.2243	0.0000	****
TIPARP	Tissue	BRN_HIPP	BRN_HYP	0	0.4877	-3.9887	4.9641	1.0000	ns
TIPARP	Tissue	BRN_HIPP	BRN_NAC	0	-0.2545	-4.6089	4.1000	1.0000	ns
TIPARP	Tissue	BRN_HIPP	BRN_PTRY	0	10.3826	6.1791	14.5860	0.0000	****
TIPARP	Tissue	BRN_HIPP	BRN_PUT	0	-1.9881	-6.5839	2.6077	0.9600	ns
TIPARP	Tissue	BRN_HIPP	BRN_SN	0	-2.0223	-7.1829	3.1383	0.9810	ns
TIPARP	Tissue	BRN_HIPP	BRN_SPC	0	7.9506	3.3868	12.5144	0.0000	****
TIPARP	Tissue	BRN_HYP	BRN_NAC	0	-0.7422	-4.9705	3.4860	1.0000	ns
TIPARP	Tissue	BRN_HYP	BRN_PTRY	0	9.8948	5.8223	13.9674	0.0000	****
TIPARP	Tissue	BRN_HYP	BRN_PUT	0	-2.4758	-6.9523	2.0006	0.8110	ns
TIPARP	Tissue	BRN_HYP	BRN_SN	0	-2.5100	-7.5645	2.5445	0.8990	ns
TIPARP	Tissue	BRN_HYP	BRN_SPC	0	7.4629	3.0193	11.9064	0.0000	****
TIPARP	Tissue	BRN_NAC	BRN_PTRY	0	10.6370	6.6989	14.5752	0.0000	****
TIPARP	Tissue	BRN_NAC	BRN_PUT	0	-1.7336	-6.0881	2.6208	0.9790	ns
TIPARP	Tissue	BRN_NAC	BRN_SN	0	-1.7678	-6.7147	3.1790	0.9910	ns
TIPARP	Tissue	BRN_NAC	BRN_SPC	0	8.2051	3.8844	12.5257	0.0000	****
TIPARP	Tissue	BRN_PTRY	BRN_PUT	0	-12.3707	-16.5741	-8.1672	0.0000	****
TIPARP	Tissue	BRN_PTRY	BRN_SN	0	-12.4048	-17.2193	-7.5904	0.0000	****
TIPARP	Tissue	BRN_PTRY	BRN_SPC	0	-2.4320	-6.6004	1.7364	0.7520	ns
TIPARP	Tissue	BRN_PUT	BRN_SN	0	-0.0342	-5.1947	5.1264	1.0000	ns
TIPARP	Tissue	BRN_PUT	BRN_SPC	0	9.9387	5.3749	14.5025	0.0000	****
TIPARP	Tissue	BRN_SN	BRN_SPC	0	9.9729	4.8408	15.1049	0.0000	****
TTLL1	Tissue	BRN_ACC	BRN_AMY	0	-1.2726	-4.6492	2.1040	0.9860	ns
TTLL1	Tissue	BRN_ACC	BRN_CAU	0	-0.3311	-3.4448	2.7826	1.0000	ns
TTLL1	Tissue	BRN_ACC	BRN_CB_a	0	10.9085	7.7425	14.0744	0.0000	****
TTLL1	Tissue	BRN_ACC	BRN_CTX_a	0	2.5636	-0.5668	5.6940	0.2360	ns
TTLL1	Tissue	BRN_ACC	BRN_HIPP	0	-1.6069	-4.8548	1.6409	0.9010	ns
TTLL1	Tissue	BRN_ACC	BRN_HYP	0	2.6026	-0.5633	5.7686	0.2310	ns
TTLL1	Tissue	BRN_ACC	BRN_NAC	0	0.9729	-2.1095	4.0554	0.9970	ns
TTLL1	Tissue	BRN_ACC	BRN_PTRY	0	7.8558	4.8768	10.8349	0.0000	****
TTLL1	Tissue	BRN_ACC	BRN_PUT	0	-2.4768	-5.7246	0.7711	0.3420	ns
TTLL1	Tissue	BRN_ACC	BRN_SN	0	-3.0968	-6.7326	0.5390	0.1860	ns
TTLL1	Tissue	BRN_ACC	BRN_SPC	0	2.4567	-0.7692	5.6825	0.3440	ns
TTLL1	Tissue	BRN_AMY	BRN_CAU	0	0.9415	-2.2582	4.1412	0.9980	ns
TTLL1	Tissue	BRN_AMY	BRN_CB_a	0	12.1811	8.9305	15.4316	0.0000	****
TTLL1	Tissue	BRN_AMY	BRN_CTX_a	0	3.8362	0.6203	7.0521	0.0056	**
TTLL1	Tissue	BRN_AMY	BRN_HIPP	0	-0.3343	-3.6647	2.9960	1.0000	ns
TTLL1	Tissue	BRN_AMY	BRN_HYP	0	3.8752	0.6246	7.1258	0.0057	**
TTLL1	Tissue	BRN_AMY	BRN_NAC	0	2.2455	-0.9237	5.4148	0.4620	ns
TTLL1	Tissue	BRN_AMY	BRN_PTRY	0	9.1284	6.0596	12.1973	0.0000	****
TTLL1	Tissue	BRN_AMY	BRN_PUT	0	-1.2042	-4.5345	2.1262	0.9900	ns
TTLL1	Tissue	BRN_AMY	BRN_SN	0	-1.8242	-5.5339	1.8855	0.9050	ns
TTLL1	Tissue	BRN_AMY	BRN_SPC	0	3.7293	0.4203	7.0382	0.0125	*
TTLL1	Tissue	BRN_CAU	BRN_CB_a	0	11.2395	8.2630	14.2161	0.0000	****
TTLL1	Tissue	BRN_CAU	BRN_CTX_a	0	2.8947	-0.0440	5.8333	0.0580	ns
TTLL1	Tissue	BRN_CAU	BRN_HIPP	0	-1.2759	-4.3393	1.7876	0.9700	ns
TTLL1	Tissue	BRN_CAU	BRN_HYP	0	2.9337	-0.0429	5.9103	0.0577	ns
TTLL1	Tissue	BRN_CAU	BRN_NAC	0	1.3040	-1.5835	4.1915	0.9460	ns
TTLL1	Tissue	BRN_CAU	BRN_PTRY	0	8.1869	5.4100	10.9639	0.0000	****
TTLL1	Tissue	BRN_CAU	BRN_PUT	0	-2.1457	-5.2092	0.9178	0.4810	ns
TTLL1	Tissue	BRN_CAU	BRN_SN	0	-2.7657	-6.2379	0.7064	0.2750	ns
TTLL1	Tissue	BRN_CAU	BRN_SPC	0	2.7877	-0.2524	5.8279	0.1090	ns
TTLL1	Tissue	BRN_CB_a	BRN_CTX_a	0	-8.3449	-11.3389	-5.3509	0.0000	****
TTLL1	Tissue	BRN_CB_a	BRN_HIPP	0	-12.5154	-15.6320	-9.3988	0.0000	****
TTLL1	Tissue	BRN_CB_a	BRN_HYP	0	-8.3058	-11.3370	-5.2747	0.0000	****
TTLL1	Tissue	BRN_CB_a	BRN_NAC	0	-9.9355	-12.8793	-6.9917	0.0000	****
TTLL1	Tissue	BRN_CB_a	BRN_PTRY	0	-3.0526	-5.8880	-0.2172	0.0223	*
TTLL1	Tissue	BRN_CB_a	BRN_PUT	0	-13.3852	-16.5018	-10.2686	0.0000	****
TTLL1	Tissue	BRN_CB_a	BRN_SN	0	-14.0053	-17.5243	-10.4862	0.0000	****
TTLL1	Tissue	BRN_CB_a	BRN_SPC	0	-8.4518	-11.5455	-5.3581	0.0000	****
TTLL1	Tissue	BRN_CTX_a	BRN_HIPP	0	-4.1705	-7.2510	-1.0901	0.0006	***
TTLL1	Tissue	BRN_CTX_a	BRN_HYP	0	0.0390	-2.9550	3.0330	1.0000	ns
TTLL1	Tissue	BRN_CTX_a	BRN_NAC	0	-1.5907	-4.4962	1.3148	0.8210	ns
TTLL1	Tissue	BRN_CTX_a	BRN_PTRY	0	5.2922	2.4966	8.0879	0.0000	****
TTLL1	Tissue	BRN_CTX_a	BRN_PUT	0	-5.0404	-8.1208	-1.9599	0.0000	****
TTLL1	Tissue	BRN_CTX_a	BRN_SN	0	-5.6604	-9.1475	-2.1733	0.0000	****
TTLL1	Tissue	BRN_CTX_a	BRN_SPC	0	-0.1069	-3.1642	2.9503	1.0000	ns
TTLL1	Tissue	BRN_HIPP	BRN_HYP	0	4.2096	1.0930	7.3261	0.0007	***
TTLL1	Tissue	BRN_HIPP	BRN_NAC	0	2.5799	-0.4518	5.6115	0.1870	ns
TTLL1	Tissue	BRN_HIPP	BRN_PTRY	0	9.4628	6.5362	12.3893	0.0000	****
TTLL1	Tissue	BRN_HIPP	BRN_PUT	0	-0.8698	-4.0695	2.3299	0.9990	ns
TTLL1	Tissue	BRN_HIPP	BRN_SN	0	-1.4899	-5.0828	2.1030	0.9710	ns
TTLL1	Tissue	BRN_HIPP	BRN_SPC	0	4.0636	0.8862	7.2410	0.0018	**
TTLL1	Tissue	BRN_HYP	BRN_NAC	0	-1.6297	-4.5735	1.3141	0.8100	ns
TTLL1	Tissue	BRN_HYP	BRN_PTRY	0	5.2532	2.4178	8.0886	0.0000	****
TTLL1	Tissue	BRN_HYP	BRN_PUT	0	-5.0794	-8.1960	-1.9628	0.0000	****
TTLL1	Tissue	BRN_HYP	BRN_SN	0	-5.6994	-9.2185	-2.1803	0.0000	****
TTLL1	Tissue	BRN_HYP	BRN_SPC	0	-0.1459	-3.2396	2.9477	1.0000	ns
TTLL1	Tissue	BRN_NAC	BRN_PTRY	0	6.8829	4.1411	9.6247	0.0000	****
TTLL1	Tissue	BRN_NAC	BRN_PUT	0	-3.4497	-6.4814	-0.4180	0.0110	*
TTLL1	Tissue	BRN_NAC	BRN_SN	0	-4.0697	-7.5138	-0.6256	0.0065	**
TTLL1	Tissue	BRN_NAC	BRN_SPC	0	1.4837	-1.5244	4.4919	0.9030	ns
TTLL1	Tissue	BRN_PTRY	BRN_PUT	0	-10.3326	-13.2591	-7.4061	0.0000	****
TTLL1	Tissue	BRN_PTRY	BRN_SN	0	-10.9526	-14.3045	-7.6007	0.0000	****
TTLL1	Tissue	BRN_PTRY	BRN_SPC	0	-5.3992	-8.3013	-2.4970	0.0000	****
TTLL1	Tissue	BRN_PUT	BRN_SN	0	-0.6200	-4.2129	2.9729	1.0000	ns
TTLL1	Tissue	BRN_PUT	BRN_SPC	0	4.9334	1.7560	8.1108	0.0000	****
TTLL1	Tissue	BRN_SN	BRN_SPC	0	5.5535	1.9804	9.1265	0.0000	****
USP46	Tissue	BRN_ACC	BRN_AMY	0	0.7285	-2.9732	4.4301	1.0000	ns
USP46	Tissue	BRN_ACC	BRN_CAU	0	-0.2161	-3.6295	3.1974	1.0000	ns
USP46	Tissue	BRN_ACC	BRN_CB_a	0	15.4923	12.0216	18.9630	0.0000	****
USP46	Tissue	BRN_ACC	BRN_CTX_a	0	5.1261	1.6944	8.5578	0.0001	****
USP46	Tissue	BRN_ACC	BRN_HIPP	0	-1.9006	-5.4611	1.6599	0.8450	ns
USP46	Tissue	BRN_ACC	BRN_HYP	0	-0.1644	-3.6351	3.3063	1.0000	ns
USP46	Tissue	BRN_ACC	BRN_NAC	0	-1.4448	-4.8239	1.9344	0.9630	ns
USP46	Tissue	BRN_ACC	BRN_PTRY	0	-9.3437	-12.6096	-6.0779	0.0000	****
USP46	Tissue	BRN_ACC	BRN_PUT	0	-2.7943	-6.3548	0.7662	0.2970	ns
USP46	Tissue	BRN_ACC	BRN_SN	0	-2.3072	-6.2930	1.6786	0.7610	ns
USP46	Tissue	BRN_ACC	BRN_SPC	0	3.2056	-0.3308	6.7420	0.1190	ns
USP46	Tissue	BRN_AMY	BRN_CAU	0	-0.9445	-4.4523	2.5632	0.9990	ns
USP46	Tissue	BRN_AMY	BRN_CB_a	0	14.7638	11.2003	18.3273	0.0000	****
USP46	Tissue	BRN_AMY	BRN_CTX_a	0	4.3976	0.8721	7.9231	0.0028	**
USP46	Tissue	BRN_AMY	BRN_HIPP	0	-2.6291	-6.2800	1.0219	0.4350	ns
USP46	Tissue	BRN_AMY	BRN_HYP	0	-0.8929	-4.4564	2.6706	1.0000	ns
USP46	Tissue	BRN_AMY	BRN_NAC	0	-2.1733	-5.6476	1.3011	0.6590	ns
USP46	Tissue	BRN_AMY	BRN_PTRY	0	-10.0722	-13.4365	-6.7080	0.0000	****
USP46	Tissue	BRN_AMY	BRN_PUT	0	-3.5228	-7.1737	0.1282	0.0704	ns
USP46	Tissue	BRN_AMY	BRN_SN	0	-3.0357	-7.1025	1.0312	0.3760	ns
USP46	Tissue	BRN_AMY	BRN_SPC	0	2.4771	-1.1503	6.1046	0.5220	ns
USP46	Tissue	BRN_CAU	BRN_CB_a	0	15.7083	12.4453	18.9714	0.0000	****
USP46	Tissue	BRN_CAU	BRN_CTX_a	0	5.3422	2.1206	8.5637	0.0000	****
USP46	Tissue	BRN_CAU	BRN_HIPP	0	-1.6845	-5.0429	1.6739	0.8920	ns
USP46	Tissue	BRN_CAU	BRN_HYP	0	0.0517	-3.2114	3.3148	1.0000	ns
USP46	Tissue	BRN_CAU	BRN_NAC	0	-1.2287	-4.3942	1.9368	0.9820	ns
USP46	Tissue	BRN_CAU	BRN_PTRY	0	-9.1277	-12.1719	-6.0834	0.0000	****
USP46	Tissue	BRN_CAU	BRN_PUT	0	-2.5782	-5.9366	0.7802	0.3310	ns
USP46	Tissue	BRN_CAU	BRN_SN	0	-2.0911	-5.8975	1.7152	0.8180	ns
USP46	Tissue	BRN_CAU	BRN_SPC	0	3.4217	0.0888	6.7545	0.0381	*
USP46	Tissue	BRN_CB_a	BRN_CTX_a	0	-10.3662	-13.6484	-7.0840	0.0000	****
USP46	Tissue	BRN_CB_a	BRN_HIPP	0	-17.3929	-20.8095	-13.9763	0.0000	****
USP46	Tissue	BRN_CB_a	BRN_HYP	0	-15.6567	-18.9796	-12.3337	0.0000	****
USP46	Tissue	BRN_CB_a	BRN_NAC	0	-16.9371	-20.1643	-13.7099	0.0000	****
USP46	Tissue	BRN_CB_a	BRN_PTRY	0	-24.8360	-27.9444	-21.7277	0.0000	****
USP46	Tissue	BRN_CB_a	BRN_PUT	0	-18.2866	-21.7032	-14.8700	0.0000	****
USP46	Tissue	BRN_CB_a	BRN_SN	0	-17.7995	-21.6573	-13.9416	0.0000	****
USP46	Tissue	BRN_CB_a	BRN_SPC	0	-12.2867	-15.6782	-8.8952	0.0000	****
USP46	Tissue	BRN_CTX_a	BRN_HIPP	0	-7.0267	-10.4036	-3.6497	0.0000	****
USP46	Tissue	BRN_CTX_a	BRN_HYP	0	-5.2905	-8.5727	-2.0083	0.0000	****
USP46	Tissue	BRN_CTX_a	BRN_NAC	0	-6.5709	-9.7561	-3.3857	0.0000	****
USP46	Tissue	BRN_CTX_a	BRN_PTRY	0	-14.4698	-17.5346	-11.4051	0.0000	****
USP46	Tissue	BRN_CTX_a	BRN_PUT	0	-7.9204	-11.2973	-4.5434	0.0000	****
USP46	Tissue	BRN_CTX_a	BRN_SN	0	-7.4333	-11.2561	-3.6105	0.0000	****
USP46	Tissue	BRN_CTX_a	BRN_SPC	0	-1.9205	-5.2720	1.4311	0.7730	ns
USP46	Tissue	BRN_HIPP	BRN_HYP	0	1.7362	-1.6804	5.1528	0.8830	ns
USP46	Tissue	BRN_HIPP	BRN_NAC	0	0.4558	-2.8677	3.7793	1.0000	ns
USP46	Tissue	BRN_HIPP	BRN_PTRY	0	-7.4431	-10.6514	-4.2349	0.0000	****
USP46	Tissue	BRN_HIPP	BRN_PUT	0	-0.8937	-4.4014	2.6140	1.0000	ns
USP46	Tissue	BRN_HIPP	BRN_SN	0	-0.4066	-4.3454	3.5322	1.0000	ns
USP46	Tissue	BRN_HIPP	BRN_SPC	0	5.1062	1.6229	8.5895	0.0001	***
USP46	Tissue	BRN_HYP	BRN_NAC	0	-1.2804	-4.5076	1.9468	0.9790	ns
USP46	Tissue	BRN_HYP	BRN_PTRY	0	-9.1793	-12.2877	-6.0710	0.0000	****
USP46	Tissue	BRN_HYP	BRN_PUT	0	-2.6299	-6.0465	0.7867	0.3270	ns
USP46	Tissue	BRN_HYP	BRN_SN	0	-2.1428	-6.0006	1.7150	0.8070	ns
USP46	Tissue	BRN_HYP	BRN_SPC	0	3.3700	-0.0215	6.7615	0.0533	ns
USP46	Tissue	BRN_NAC	BRN_PTRY	0	-7.8989	-10.9047	-4.8932	0.0000	****
USP46	Tissue	BRN_NAC	BRN_PUT	0	-1.3495	-4.6730	1.9740	0.9750	ns
USP46	Tissue	BRN_NAC	BRN_SN	0	-0.8624	-4.6380	2.9132	1.0000	ns
USP46	Tissue	BRN_NAC	BRN_SPC	0	4.6504	1.3527	7.9481	0.0003	***
USP46	Tissue	BRN_PTRY	BRN_PUT	0	6.5494	3.3412	9.7577	0.0000	****
USP46	Tissue	BRN_PTRY	BRN_SN	0	7.0365	3.3619	10.7111	0.0000	****
USP46	Tissue	BRN_PTRY	BRN_SPC	0	12.5493	9.3678	15.7308	0.0000	****
USP46	Tissue	BRN_PUT	BRN_SN	0	0.4871	-3.4517	4.4259	1.0000	ns
USP46	Tissue	BRN_PUT	BRN_SPC	0	5.9999	2.5166	9.4832	0.0000	****
USP46	Tissue	BRN_SN	BRN_SPC	0	5.5128	1.5958	9.4298	0.0003	***
VIM	Tissue	BRN_ACC	BRN_AMY	0	22.5585	-141.9795	187.0965	1.0000	ns
VIM	Tissue	BRN_ACC	BRN_CAU	0	53.0839	-98.6430	204.8108	0.9920	ns
VIM	Tissue	BRN_ACC	BRN_CB_a	0	-78.5801	-232.8533	75.6931	0.8820	ns
VIM	Tissue	BRN_ACC	BRN_CTX_a	0	-3.6987	-156.2375	148.8402	1.0000	ns
VIM	Tissue	BRN_ACC	BRN_HIPP	0	8.0121	-150.2500	166.2742	1.0000	ns
VIM	Tissue	BRN_ACC	BRN_HYP	0	-28.6212	-182.8944	125.6520	1.0000	ns
VIM	Tissue	BRN_ACC	BRN_NAC	0	45.3933	-104.8087	195.5952	0.9980	ns
VIM	Tissue	BRN_ACC	BRN_PTRY	0	332.5246	187.3588	477.6904	0.0000	****
VIM	Tissue	BRN_ACC	BRN_PUT	0	8.0067	-150.2554	166.2688	1.0000	ns
VIM	Tissue	BRN_ACC	BRN_SN	0	-40.4488	-217.6174	136.7197	1.0000	ns
VIM	Tissue	BRN_ACC	BRN_SPC	0	62.8979	-94.2939	220.0897	0.9780	ns
VIM	Tissue	BRN_AMY	BRN_CAU	0	30.5254	-125.3920	186.4427	1.0000	ns
VIM	Tissue	BRN_AMY	BRN_CB_a	0	-101.1386	-259.5350	57.2577	0.6280	ns
VIM	Tissue	BRN_AMY	BRN_CTX_a	0	-26.2572	-182.9648	130.4504	1.0000	ns
VIM	Tissue	BRN_AMY	BRN_HIPP	0	-14.5464	-176.8303	147.7375	1.0000	ns
VIM	Tissue	BRN_AMY	BRN_HYP	0	-51.1797	-209.5760	107.2166	0.9960	ns
VIM	Tissue	BRN_AMY	BRN_NAC	0	22.8347	-131.5991	177.2685	1.0000	ns
VIM	Tissue	BRN_AMY	BRN_PTRY	0	309.9660	160.4258	459.5063	0.0000	****
VIM	Tissue	BRN_AMY	BRN_PUT	0	-14.5518	-176.8357	147.7321	1.0000	ns
VIM	Tissue	BRN_AMY	BRN_SN	0	-63.0074	-243.7776	117.7628	0.9930	ns
VIM	Tissue	BRN_AMY	BRN_SPC	0	40.3394	-120.9009	201.5797	1.0000	ns
VIM	Tissue	BRN_CAU	BRN_CB_a	0	-131.6640	-276.7078	13.3797	0.1180	ns
VIM	Tissue	BRN_CAU	BRN_CTX_a	0	-56.7826	-199.9803	86.4151	0.9790	ns
VIM	Tissue	BRN_CAU	BRN_HIPP	0	-45.0718	-194.3513	104.2077	0.9980	ns
VIM	Tissue	BRN_CAU	BRN_HYP	0	-81.7051	-226.7488	63.3387	0.7920	ns
VIM	Tissue	BRN_CAU	BRN_NAC	0	-7.6906	-148.3963	133.0151	1.0000	ns
VIM	Tissue	BRN_CAU	BRN_PTRY	0	279.4407	144.1241	414.7573	0.0000	****
VIM	Tissue	BRN_CAU	BRN_PUT	0	-45.0772	-194.3567	104.2023	0.9980	ns
VIM	Tissue	BRN_CAU	BRN_SN	0	-93.5327	-262.7254	75.6599	0.8120	ns
VIM	Tissue	BRN_CAU	BRN_SPC	0	9.8140	-138.3303	157.9583	1.0000	ns
VIM	Tissue	BRN_CB_a	BRN_CTX_a	0	74.8814	-71.0115	220.7744	0.8760	ns
VIM	Tissue	BRN_CB_a	BRN_HIPP	0	86.5923	-65.2746	238.4591	0.7790	ns
VIM	Tissue	BRN_CB_a	BRN_HYP	0	49.9589	-97.7464	197.6643	0.9940	ns
VIM	Tissue	BRN_CB_a	BRN_NAC	0	123.9734	-19.4744	267.4212	0.1680	ns
VIM	Tissue	BRN_CB_a	BRN_PTRY	0	411.1047	272.9390	549.2704	0.0000	****
VIM	Tissue	BRN_CB_a	BRN_PUT	0	86.5868	-65.2800	238.4537	0.7790	ns
VIM	Tissue	BRN_CB_a	BRN_SN	0	38.1313	-133.3486	209.6111	1.0000	ns
VIM	Tissue	BRN_CB_a	BRN_SPC	0	141.4780	-9.2731	292.2292	0.0899	ns
VIM	Tissue	BRN_CTX_a	BRN_HIPP	0	11.7108	-138.3939	161.8155	1.0000	ns
VIM	Tissue	BRN_CTX_a	BRN_HYP	0	-24.9225	-170.8154	120.9704	1.0000	ns
VIM	Tissue	BRN_CTX_a	BRN_NAC	0	49.0919	-92.4890	190.6728	0.9930	ns
VIM	Tissue	BRN_CTX_a	BRN_PTRY	0	336.2232	199.9968	472.4497	0.0000	****
VIM	Tissue	BRN_CTX_a	BRN_PUT	0	11.7054	-138.3993	161.8101	1.0000	ns
VIM	Tissue	BRN_CTX_a	BRN_SN	0	-36.7502	-206.6714	133.1711	1.0000	ns
VIM	Tissue	BRN_CTX_a	BRN_SPC	0	66.5966	-82.3792	215.5724	0.9500	ns
VIM	Tissue	BRN_HIPP	BRN_HYP	0	-36.6333	-188.5002	115.2335	1.0000	ns
VIM	Tissue	BRN_HIPP	BRN_NAC	0	37.3811	-110.3482	185.1104	1.0000	ns
VIM	Tissue	BRN_HIPP	BRN_PTRY	0	324.5124	181.9066	467.1183	0.0000	****
VIM	Tissue	BRN_HIPP	BRN_PUT	0	-0.0054	-155.9228	155.9119	1.0000	ns
VIM	Tissue	BRN_HIPP	BRN_SN	0	-48.4610	-223.5382	126.6162	0.9990	ns
VIM	Tissue	BRN_HIPP	BRN_SPC	0	54.8858	-99.9450	209.7166	0.9920	ns
VIM	Tissue	BRN_HYP	BRN_NAC	0	74.0144	-69.4334	217.4622	0.8720	ns
VIM	Tissue	BRN_HYP	BRN_PTRY	0	361.1457	222.9801	499.3114	0.0000	****
VIM	Tissue	BRN_HYP	BRN_PUT	0	36.6279	-115.2390	188.4947	1.0000	ns
VIM	Tissue	BRN_HYP	BRN_SN	0	-11.8277	-183.3075	159.6522	1.0000	ns
VIM	Tissue	BRN_HYP	BRN_SPC	0	91.5191	-59.2320	242.2702	0.7010	ns
VIM	Tissue	BRN_NAC	BRN_PTRY	0	287.1313	153.5268	420.7358	0.0000	****
VIM	Tissue	BRN_NAC	BRN_PUT	0	-37.3866	-185.1159	110.3428	1.0000	ns
VIM	Tissue	BRN_NAC	BRN_SN	0	-85.8421	-253.6686	81.9844	0.8790	ns
VIM	Tissue	BRN_NAC	BRN_SPC	0	17.5046	-129.0774	164.0867	1.0000	ns
VIM	Tissue	BRN_PTRY	BRN_PUT	0	-324.5179	-467.1237	-181.9120	0.0000	****
VIM	Tissue	BRN_PTRY	BRN_SN	0	-372.9734	-536.3081	-209.6387	0.0000	****
VIM	Tissue	BRN_PTRY	BRN_SPC	0	-269.6267	-411.0437	-128.2096	0.0000	****
VIM	Tissue	BRN_PUT	BRN_SN	0	-48.4556	-223.5327	126.6216	0.9990	ns
VIM	Tissue	BRN_PUT	BRN_SPC	0	54.8912	-99.9396	209.7220	0.9920	ns
VIM	Tissue	BRN_SN	BRN_SPC	0	103.3468	-70.7635	277.4570	0.7300	ns
